USERNAME	TIMESTAMP	TYPE	SITE	ACCESS_ID	DIRECTION_OF_ACCESS
1010	2020-01-10T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-08T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-04T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-12T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-04T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-10T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-14T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-09T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-02-25T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-02T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-16T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-29T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-17T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-02-11T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-12T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-02-29T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-14T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-15T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-16T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-16T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-19T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-11T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-21T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-05T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-27T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-03T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-26T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-20T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-27T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-24T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-11T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-06-28T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-06-13T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-10T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-12T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-13T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-11-29T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-11-07T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-16T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-10-08T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-28T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-10-19T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-08T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-17T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-10-19T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-03T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-02T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-23T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-30T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-13T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-05T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-05T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-11T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-13T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-04T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-05T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-07T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-10T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-09T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-02-15T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-31T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-02-03T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-20T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-02-01T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-08T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-20T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-28T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-03-26T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-20T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-12T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-10T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-04-13T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-06T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-03T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-06-01T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-06-01T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-17T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-09T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-08T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-01T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-15T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-05-21T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-07-01T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-07-20T00:00:00	PLACEHOLDER	Library	1010532	I
1011	2019-09-07T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-08T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-25T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-08T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-11-22T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-19T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-11-17T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-11-15T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-10-08T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-01T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-15T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-03T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-29T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-08T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-14T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-10T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-14T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-06T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-06T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-05T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-13T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-03-25T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-02-03T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-25T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-03-30T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-03-10T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-02-03T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-29T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-10T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-10T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-15T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-14T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-26T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-20T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-29T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-23T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-21T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-26T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-26T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-26T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-06-02T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-07-28T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-13T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-05T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-11-29T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-02T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-15T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-11-12T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-10-06T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-13T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-10-30T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-09-16T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-11-03T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-10-29T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-24T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2019-12-28T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-09T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-14T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-05T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-11T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-04T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-10T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-10T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-07T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-15T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-03-05T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-02-26T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-02-19T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-02-25T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-17T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-02-01T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-01-21T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-02T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-17T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-20T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-17T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-16T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-07T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-17T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-30T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-30T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-16T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-28T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-24T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-04-24T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-05-12T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-06-08T00:00:00	PLACEHOLDER	Library	1011532	I
1011	2020-06-24T00:00:00	PLACEHOLDER	Library	1011532	I
1012	2019-09-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-09-04T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-18T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-06T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-24T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-12T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-12T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-10-19T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-09-20T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-04T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-03T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-03T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-03T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-07T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-15T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-14T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-04T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-05T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-15T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-09T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-21T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-16T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-26T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-03-13T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-22T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-10T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-03-21T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-02-14T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-12T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-18T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-19T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-24T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-17T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-01T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-06T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-19T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-03T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-19T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-01T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-22T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-06-20T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-07-30T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-09-12T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-09-04T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-19T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-09-19T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-10-18T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-25T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-10-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-11-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-02T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-10-31T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-09-18T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-15T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-30T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2019-12-22T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-05T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-09T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-15T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-08T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-14T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-15T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-15T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-11T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-03-21T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-21T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-03-27T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-03-24T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-02-01T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-26T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-29T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-01-16T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-10T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-14T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-18T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-10T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-24T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-12T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-25T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-01T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-04-21T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-18T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-24T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-06-01T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-05-31T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-06-03T00:00:00	PLACEHOLDER	Library	1012533	I
1012	2020-07-31T00:00:00	PLACEHOLDER	Library	1012533	I
1013	2019-09-05T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-09-13T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-10-07T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-12-11T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-11-10T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-10-05T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-11-24T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-10-28T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-12-07T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-12-08T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-12-15T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-09-29T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-12-28T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2019-12-23T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-10T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-11T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-09T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-15T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-09T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-04T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-06T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-04T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-07T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-06T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-02-01T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-03-23T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-03-23T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-28T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-01-21T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-02-16T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-03-01T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-11T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-20T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-19T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-11T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-05-01T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-29T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-05-25T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-05-29T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-05-01T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-05-28T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-27T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-05-03T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-04-28T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-07-26T00:00:00	PLACEHOLDER	Library	1013533	I
1013	2020-07-23T00:00:00	PLACEHOLDER	Library	1013533	I
1014	2019-09-02T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-09-01T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-09T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-25T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-09-13T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-26T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-09-15T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-13T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-29T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-09-17T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-28T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-30T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-04T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-11T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-10T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-11T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-05T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-07T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-14T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-02T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-02-26T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-02-03T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-18T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-03-29T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-28T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-28T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-02-06T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-19T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-17T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-18T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-29T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-24T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-07T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-25T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-21T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-23T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-27T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-07-29T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-06-26T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-09-09T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-09-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-29T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-15T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-10-23T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-05T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-10T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-04T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-11T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-11-06T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-16T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-10-25T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-25T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2019-12-24T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-07T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-09T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-15T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-06T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-13T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-08T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-05T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-05T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-31T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-03-07T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-07T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-03-06T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-02-28T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-03-14T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-01-16T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-02-22T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-10T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-12T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-18T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-27T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-10T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-15T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-04-26T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-21T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-24T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-06T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-01T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-05-23T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-06-18T00:00:00	PLACEHOLDER	Library	1014534	I
1014	2020-06-06T00:00:00	PLACEHOLDER	Library	1014534	I
1015	2019-09-06T00:00:00	PLACEHOLDER	Library	1015534	I
